date,优化版,朴素版,买入持有
2023-05-12,1.1972423723392074,1.0995289165372124,1.0481463341922022
2023-05-15,1.2158284279193075,1.1165980631250998,1.064417814782479
2023-05-16,1.209540850144132,1.1108236487387508,1.058913247162539
2023-05-17,1.2040559418721704,1.1057863936357655,1.0541113903025916
2023-05-18,1.202809371810361,1.1046415629305415,1.053020059198058
2023-05-19,1.19930377356337,1.1014220756058508,1.049951023189455
2023-05-22,1.2068409618151397,1.1083441129674363,1.0565495836971104
2023-05-23,1.189772073212705,1.0926683091159066,1.0416063329145462
2023-05-24,1.1733234292263903,1.0775621283469763,1.0272060859010668
2023-05-25,1.1707117129261602,1.0751635684060314,1.02491961414791
2023-05-26,1.1701263570696971,1.0746259866218284,1.0250393943910905
2023-05-29,1.1701263570696971,1.0746259866218284,1.0205117011988671
2023-05-30,1.1701263570696971,1.0746259866218284,1.0215258405911287
2023-05-31,1.1701263570696971,1.0746259866218284,1.0110889887353336
2023-06-01,1.1701263570696971,1.0746259866218284,1.0133062541257638
2023-06-02,1.1701263570696971,1.0746259866218284,1.027935414492877
2023-06-05,1.1701263570696971,1.0746259866218284,1.0232559996592918
2023-06-06,1.1701263570696971,1.0746259866218284,1.0136496241562147
2023-06-07,1.1701263570696971,1.0746259866218284,1.0086401482080876
2023-06-08,1.1701263570696971,1.0746259866218284,1.016851749323907
2023-06-09,1.1701263570696971,1.0746259866218284,1.0212463533570408
2023-06-12,1.1701263570696971,1.0746259866218284,1.0233039117565639
2023-06-13,1.1701263570696971,1.0746259866218284,1.028755243712868
2023-06-14,1.1701263570696971,1.0746259866218284,1.0285183450096889
2023-06-15,1.1701263570696971,1.0746259866218284,1.0448829880113286
2023-06-16,1.1701263570696971,1.0746259866218284,1.0549578373544004
2023-06-19,1.1701263570696971,1.0746259866218284,1.0463230127126764
2023-06-20,1.1701263570696971,1.0746259866218284,1.044547603330423
2023-06-21,1.1701263570696971,1.0746259866218284,1.0285210067928707
2023-06-26,1.1701263570696971,1.0746259866218284,1.0140595387662101
2023-06-27,1.1701263570696971,1.0746259866218284,1.0235700900747429
2023-06-28,1.1701263570696971,1.0746259866218284,1.0223376844615746
2023-06-29,1.1701263570696971,1.0746259866218284,1.0172909435489024
2023-06-30,1.1701263570696971,1.0746259866218284,1.0227768786865696
2023-07-03,1.1701263570696971,1.0746259866218284,1.0362002512723323
2023-07-04,1.1701263570696971,1.0746259866218284,1.0378319243627692
2023-07-05,1.1701263570696971,1.0746259866218284,1.029793339153766
2023-07-06,1.1701263570696971,1.0746259866218284,1.0228567321820234
2023-07-07,1.1701263570696971,1.0746259866218284,1.0183183918570728
2023-07-10,1.1701263570696971,1.0746259866218284,1.023277293924746
2023-07-11,1.1701263570696971,1.0746259866218284,1.0299743404101274
2023-07-12,1.1701263570696971,1.0746259866218284,1.0230403952215668
2023-07-13,1.1701263570696971,1.0746259866218284,1.0376748791550436
2023-07-14,1.1701263570696971,1.0746259866218284,1.037855880411405
2023-07-17,1.1701263570696971,1.0746259866218284,1.0293568067119525
2023-07-18,1.1701263570696971,1.0746259866218284,1.0261014458806244
2023-07-19,1.1701263570696971,1.0746259866218284,1.0250181001256362
2023-07-20,1.1701263570696971,1.0746259866218284,1.0177833734375332
2023-07-21,1.1701263570696971,1.0746259866218284,1.0173095760311748
2023-07-24,1.1701263570696971,1.0746259866218284,1.0128670599007685
2023-07-25,1.1701263570696971,1.0746259866218284,1.0421200570686313
2023-07-26,1.1701263570696971,1.0746259866218284,1.0399613509082004
2023-07-27,1.1701263570696971,1.0746259866218284,1.0387209599454865
2023-07-28,1.1701263570696971,1.0746259866218284,1.0627808181256786
2023-07-31,1.1701263570696971,1.0746259866218284,1.0686074615106151
2023-08-01,1.1701263570696971,1.0746259866218284,1.0641809160792999
2023-08-02,1.1701263570696971,1.0746259866218284,1.0567013053384724
2023-08-03,1.1701263570696971,1.0746259866218284,1.0660388407401886
2023-08-04,1.1701263570696971,1.0746259866218284,1.0701912225037797
2023-08-07,1.1701263570696971,1.0746259866218284,1.0620914162815953
2023-08-08,1.1701263570696971,1.0746259866218284,1.059317838206171
2023-08-09,1.1701263570696971,1.0746259866218284,1.0560811098571155
2023-08-10,1.1701263570696971,1.0746259866218284,1.0582504631502736
2023-08-11,1.1701263570696971,1.0746259866218284,1.0339031323864483
2023-08-14,1.1701263570696971,1.0746259866218284,1.0263596388492577
2023-08-15,1.1701263570696971,1.0746259866218284,1.0238655480079215
2023-08-16,1.1701263570696971,1.0746259866218284,1.0163566576520942
2023-08-17,1.1701263570696971,1.0746259866218284,1.019755754775239
2023-08-18,1.1701263570696971,1.0746259866218284,1.0072187559890122
2023-08-21,1.1701263570696971,1.0746259866218284,0.992728008347352
2023-08-22,1.1701263570696971,1.0746259866218284,1.0003593407295415
2023-08-23,1.1701263570696971,1.0746259866218284,0.9839627563297204
2023-08-24,1.1701263570696971,1.0746259866218284,0.9910963352569152
2023-08-25,1.1701263570696971,1.0746259866218284,0.9872953088733204
2023-08-28,1.1701263570696971,1.0746259866218284,0.9988660803645578
2023-08-29,1.1701263570696971,1.0746259866218284,1.0088451055130854
2023-08-30,1.1701263570696971,1.0746259866218284,1.008419220203999
2023-08-31,1.1701263570696971,1.0746259866218284,1.002233236089521
2023-09-01,1.1701263570696971,1.0746259866218284,1.0092124315921722
2023-09-04,1.1701263570696971,1.0746259866218284,1.0245070377547325
2023-09-05,1.1701263570696971,1.0746259866218284,1.0168863525052703
2023-09-06,1.1701263570696971,1.0746259866218284,1.014679734247567
2023-09-07,1.1701263570696971,1.0746259866218284,1.0004232235259043
2023-09-08,1.1701263570696971,1.0746259866218284,0.9955042482059581
2023-09-11,1.1701263570696971,1.0746259866218284,1.0028374608717872
2023-09-12,1.1701263570696971,1.0746259866218284,1.0009901833436254
2023-09-13,1.1701263570696971,1.0746259866218284,0.9946152126232406
2023-09-14,1.1701263570696971,1.0746259866218284,0.9937794127041588
2023-09-15,1.1701263570696971,1.0746259866218284,0.9871968228955943
2023-09-18,1.1701263570696971,1.0746259866218284,0.992235578458721
2023-09-19,1.1701263570696971,1.0746259866218284,0.9903164327846511
2023-09-20,1.1701263570696971,1.0746259866218284,0.9863743318924214
2023-09-21,1.1701263570696971,1.0746259866218284,0.9775239028129724
2023-09-22,1.1701263570696971,1.0746259866218284,0.9952220991886884
2023-09-25,1.1701263570696971,1.0746259866218284,0.9887459807073955
2023-09-26,1.1701263570696971,1.0746259866218284,0.9829672494197312
2023-09-27,1.1701263570696971,1.0746259866218284,0.9849928664210728
2023-09-28,1.1701263570696971,1.0746259866218284,0.9820702284874683
2023-10-09,1.1701263570696971,1.0746259866218284,0.9807952343433913
2023-10-10,1.1701263570696971,1.0746259866218284,0.9734487127616532
2023-10-11,1.1701263570696971,1.0746259866218284,0.9762222908370776
2023-10-12,1.1701263570696971,1.0746259866218284,0.9854932816592492
2023-10-13,1.1701263570696971,1.0746259866218284,0.9751203125998168
2023-10-16,1.1701263570696971,1.0746259866218284,0.965322288707651
2023-10-17,1.1701263570696971,1.0746259866218284,0.9687293711803411
2023-10-18,1.1701263570696971,1.0746259866218284,0.9610581120504248
2023-10-19,1.1701263570696971,1.0746259866218284,0.9405517344179212
2023-10-20,1.1701263570696971,1.0746259866218284,0.9344429420157152
2023-10-23,1.1701263570696971,1.0746259866218284,0.9247673601499116
2023-10-24,1.1701263570696971,1.0746259866218284,0.9281983986712379
2023-10-25,1.1701263570696971,1.0746259866218284,0.9328112689252784
2023-10-26,1.1701263570696971,1.0746259866218284,0.9353878750452502
2023-10-27,1.1701263570696971,1.0746259866218284,0.9482309788973828
2023-10-30,1.1701263570696971,1.0746259866218284,0.9539218713400481
2023-10-31,1.1701263570696971,1.0746259866218284,0.9509247034773536
2023-11-01,1.1701263570696971,1.0746259866218284,0.9505307595664488
2023-11-02,1.1701263570696971,1.0746259866218284,0.9460483166883158
2023-11-03,1.1701263570696971,1.0746259866218284,0.9540203573177742
2023-11-06,1.1701263570696971,1.0746259866218284,0.9669220203999063
2023-11-07,1.1701263570696971,1.0746259866218284,0.9635016290113073
2023-11-08,1.1701263570696971,1.0746259866218284,0.9611885394263325
2023-11-09,1.1701263570696971,1.0746259866218284,0.9616570132663274
2023-11-10,1.1701263570696971,1.0746259866218284,0.9546458763654947
2023-11-13,1.1701263570696971,1.0746259866218284,0.9527613338727879
2023-11-14,1.1701263570696971,1.0746259866218284,0.9534667064159621
2023-11-15,1.1701263570696971,1.0746259866218284,0.960171738250889
2023-11-16,1.1701263570696971,1.0746259866218284,0.9508847767296267
2023-11-17,1.1701263570696971,1.0746259866218284,0.9497428717446392
2023-11-20,1.1701263570696971,1.0746259866218284,0.9519388428696153
2023-11-21,1.1701263570696971,1.0746259866218284,0.9532031898809651
2023-11-22,1.1701263570696971,1.0746259866218284,0.9434477545197079
2023-11-23,1.1701263570696971,1.0746259866218284,0.9479994037605672
2023-11-24,1.1701263570696971,1.0746259866218284,0.941741551500181
2023-11-27,1.1701263570696971,1.0746259866218284,0.9348022827452567
2023-11-28,1.1701263570696971,1.0746259866218284,0.9365537360788739
2023-11-29,1.1701263570696971,1.0746259866218284,0.9285124890866889
2023-11-30,1.1701263570696971,1.0746259866218284,0.9306126360171205
2023-12-01,1.1701263570696971,1.0746259866218284,0.9270671408189775
2023-12-04,1.1701263570696971,1.0746259866218284,0.9210142458635888
2023-12-05,1.1701263570696971,1.0746259866218284,0.9034784182619621
2023-12-06,1.1701263570696971,1.0746259866218284,0.9048998104810374
2023-12-07,1.1701263570696971,1.0746259866218284,0.902685206873789
2023-12-08,1.1701263570696971,1.0746259866218284,0.9048625455164924
2023-12-11,1.1701263570696971,1.0746259866218284,0.9101834500968888
2023-12-12,1.1701263570696971,1.0746259866218284,0.9121398607355039
2023-12-13,1.1701263570696971,1.0746259866218284,0.8969171227188518
2023-12-14,1.1701263570696971,1.0746259866218284,0.8922190754029939
2023-12-15,1.1701263570696971,1.0746259866218284,0.8894481591107515
2023-12-18,1.1701263570696971,1.0746259866218284,0.8862061071953322
2023-12-19,1.1701263570696971,1.0746259866218284,0.8874491599412277
2023-12-20,1.1701263570696971,1.0746259866218284,0.8777230041949703
2023-12-21,1.1701263570696971,1.0746259866218284,0.8866053746726006
2023-12-22,1.1701263570696971,1.0746259866218284,0.8882982687762185
2023-12-25,1.1701263570696971,1.0746259866218284,0.891018611188007
2023-12-26,1.1701263570696971,1.0746259866218284,0.8849870104980728
2023-12-27,1.1701263570696971,1.0746259866218284,0.8880666936394029
2023-12-28,1.1701263570696971,1.0746259866218284,0.9088765145546304
2023-12-29,1.1701263570696971,1.0746259866218284,0.9132870892868551
2024-01-02,1.1701263570696971,1.0746259866218284,0.9013729477651667
2024-01-03,1.1701263570696971,1.0746259866218284,0.8992302123038266
2024-01-04,1.1701263570696971,1.0746259866218284,0.8909121398607355
2024-01-05,1.1701263570696971,1.0746259866218284,0.8861369008326058
2024-01-08,1.1701263570696971,1.0746259866218284,0.8746779242350035
2024-01-09,1.1701263570696971,1.0746259866218284,0.8763921126040757
2024-01-10,1.1701263570696971,1.0746259866218284,0.8723009518536659
2024-01-11,1.1701263570696971,1.0746259866218284,0.8772358978727028
2024-01-12,1.1701263570696971,1.0746259866218284,0.8741748472136454
2024-01-15,1.1701263570696971,1.0746259866218284,0.8733097676795639
2024-01-16,1.1701263570696971,1.0746259866218284,0.878622686910415
2024-01-17,1.1701263570696971,1.0746259866218284,0.8595110836651689
2024-01-18,1.1701263570696971,1.0746259866218284,0.8716621238900364
2024-01-19,1.1701263570696971,1.0746259866218284,0.8703445412150508
2024-01-22,1.1701263570696971,1.0746259866218284,0.8568013883861076
2024-01-23,1.1701263570696971,1.0746259866218284,0.8602696918719788
2024-01-24,1.1701263570696971,1.0746259866218284,0.8722956282873022
2024-01-25,1.1701263570696971,1.0746259866218284,0.8898128234066566
2024-01-26,1.1701263570696971,1.0746259866218284,0.8873906007112284
2024-01-29,1.1701263570696971,1.0746259866218284,0.879442516130406
2024-01-30,1.1701263570696971,1.0746259866218284,0.8637592896233044
2024-01-31,1.1701263570696971,1.0746259866218284,0.8558564553565724
2024-02-01,1.1701263570696971,1.0746259866218284,0.8564846361874747
2024-02-02,1.1701263570696971,1.0746259866218284,0.8463485658312216
2024-02-05,1.1701263570696971,1.0746259866218284,0.8518824130661613
2024-02-06,1.1701263570696971,1.0746259866218284,0.8815000745299291
2024-02-07,1.1701263570696971,1.0746259866218284,0.8900018100125636
2024-02-08,1.1701263570696971,1.0746259866218284,0.8956714081897744
2024-02-19,1.1701263570696971,1.0746259866218284,0.9060204212005707
2024-02-20,1.1701263570696971,1.0746259866218284,0.9078943165605502
2024-02-21,1.1701263570696971,1.0746259866218284,0.9201438427631439
2024-02-22,1.1701263570696971,1.0746259866218284,0.9280759566448755
2024-02-23,1.1701263570696971,1.0746259866218284,0.9288931240816847
2024-02-26,1.1701263570696971,1.0746259866218284,0.9192095568663359
2024-02-27,1.1701263570696971,1.0746259866218284,0.9302373245884883
2024-02-28,1.1701263570696971,1.0746259866218284,0.9183844040799813
2024-02-29,1.1701263570696971,1.0746259866218284,0.9359042609825173
2024-03-01,1.1701263570696971,1.0746259866218284,0.9416856540533635
2024-03-04,1.1701263570696971,1.0746259866218284,0.9425028214901726
2024-03-05,1.1701263570696971,1.0746259866218284,0.9490614552501012
2024-03-06,1.1701263570696971,1.0746259866218284,0.945212516769234
2024-03-07,1.1701263570696971,1.0746259866218284,0.9395349332424777
2024-03-08,1.1701263570696971,1.0746259866218284,0.9435781818956155
2024-03-11,1.1701263570696971,1.0746259866218284,0.9553831903068504
2024-03-12,1.1701263570696971,1.0746259866218284,0.9575738378654628
2024-03-13,1.1701263570696971,1.0746259866218284,0.9508847767296267
2024-03-14,1.1701263570696971,1.0746259866218284,0.9481857285832924
2024-03-15,1.1701263570696971,1.0746259866218284,0.9502539341155426
2024-03-18,1.1701263570696971,1.0746259866218284,0.9591815549072635
2024-03-19,1.1701263570696971,1.0746259866218284,0.9522875364664296
2024-03-20,1.1701263570696971,1.0746259866218284,0.9543504184323162
2024-03-21,1.1701263570696971,1.0746259866218284,0.9532085134473286
2024-03-22,1.1701263570696971,1.0632586604601295,0.9436021379442516
2024-03-25,1.1701263570696971,1.0574879702972937,0.9384808671024893
2024-03-26,1.1701263570696971,1.062883745558698,0.943269415046528
2024-03-27,1.1701263570696971,1.050598534068586,0.9323667511339196
2024-03-28,1.1701263570696971,1.0560482970757963,0.9372032111752305
2024-03-29,1.1701263570696971,1.0610031724131168,0.9416004769915461
2024-04-01,1.1701263570696971,1.0784502122661397,0.9570840697600136
2024-04-02,1.1701263570696971,1.0739602314065944,0.9530993803368752
2024-04-03,1.1701263570696971,1.0700971082622428,0.9496710035987309
2024-04-08,1.1701263570696971,1.0606822452574913,0.9413156661910946
2024-04-09,1.1701263570696971,1.059806444047747,0.9405384255020123
2024-04-10,1.1701263570696971,1.051174403357185,0.9328778135048231
2024-04-11,1.1701263570696971,1.0510334353542465,0.932752709695279
2024-04-12,1.1701263570696971,1.0425153687937199,0.925193245458998
2024-04-15,1.1701263570696971,1.0644823826984025,0.9446881454824215
2024-04-16,1.1701263570696971,1.053093967652515,0.9345813547411682
2024-04-17,1.1701263570696971,1.0693772716514942,0.9490321756351014
2024-04-18,1.1701263570696971,1.0706969721045336,0.9502033602350887
2024-04-19,1.1701263570696971,1.0622568878435046,0.9427131023615339
2024-04-22,1.1701263570696971,1.0590296203719811,0.9398490236579289
2024-04-23,1.1701263570696971,1.0516273005581147,0.9332797427652733
2024-04-24,1.1701263570696971,1.0562462521437526,0.9373788888652286
2024-04-25,1.1701263570696971,1.058843662580871,0.939683993100658
2024-04-26,1.1701263570696971,1.0750369870035061,0.9540549604991375
2024-04-29,1.1701263570696971,1.0869262883577062,0.9646062690317497
2024-04-30,1.1632384700103262,1.0810716172569497,0.9594104682608973
2024-05-06,1.1805012039988383,1.0971149757190126,0.9736483465002874
2024-05-07,1.1808658869191415,1.0974538987899067,0.9739491279998297
2024-05-08,1.171574540657611,1.088818858780133,0.9662858542194587
2024-05-09,1.1826570286958518,1.099118520952263,0.9754264176657226
2024-05-10,1.183212121282508,1.099634403856633,0.9758842443729904
2024-05-13,1.182698983368099,1.099157512102012,0.9754610208470859
2024-05-14,1.1802333395529516,1.0968660322244619,0.973427418496199
2024-05-15,1.1702319911456982,1.0875711419881686,0.9651785524158344
2024-05-16,1.174847005092898,1.0918601684605467,0.9689849023657929
2024-05-17,1.1869848145022817,1.1031406080148216,0.9789958689125018
2024-05-20,1.1911770544445284,1.1070367236704994,0.9824535252656459
2024-05-21,1.1864006763733006,1.1025977312375488,0.978514086156598
2024-05-22,1.1890760935496845,1.1050841668638436,0.9807207044143011
2024-05-23,1.1753085064876185,1.0922890711077846,0.9693655373607887
2024-05-24,1.162299330808484,1.080198815366417,0.9586358893549967
2024-05-27,1.1733463187394384,1.090465485027221,0.9677471731862609
2024-05-28,1.1647811110360338,1.0825052918400244,0.9606828006217926
2024-05-29,1.166184978915077,1.0838099956970066,0.9618406763058708
2024-05-30,1.1599853692699227,1.0780483034918054,0.9567273908136539
2024-05-31,1.155341309780398,1.0737322831465244,0.9528970848150593
2024-06-03,1.1581910002107318,1.0763806820102375,0.9552474393645791
2024-06-04,1.1668788446483975,1.0844548493274693,0.9624129596899554
2024-06-05,1.1601402788289896,1.078192270813955,0.9568551564063797
2024-06-06,1.1593205490789276,1.0774304437342461,0.9561790634782052
2024-06-07,1.153466258659193,1.0719896786846703,0.9513505887864399
2024-06-11,1.1433874554724062,1.062622804787302,0.9430378399097123
2024-06-12,1.1437876384999954,1.062994720369522,0.9433679010242542
2024-06-13,1.1379817573174693,1.057598945108118,0.9385793530802155
2024-06-14,1.1429517723375309,1.0622178966937559,0.9426784991801708
2024-06-17,1.1412316307753927,1.0606192595540511,0.9412597687442771
2024-06-18,1.144262049024638,1.0634356202936055,0.9437591831519772
2024-06-19,1.138827305327376,1.0583847667415185,0.9392767402738442
2024-06-20,1.1306074168493916,1.0507455007099475,0.9324971785098274
2024-06-21,1.128135318469283,1.0484480221939743,0.9304582525925768
2024-06-24,1.1220648001233509,1.042806302757231,0.9254514384276314
2024-06-25,1.1159620089526132,1.037134590128373,0.9204180064308681
2024-06-26,1.1231782125791439,1.0438410678851822,0.9263697536253487
2024-06-27,1.1147420961749617,1.0360008474664437,0.9194118523881518
2024-06-28,1.1171754671653034,1.0382623341518793,0.9214188369072208
2024-07-01,1.1225069378231873,1.0432172094891998,0.9258161027235364
2024-07-02,1.12044470431811,1.0413006445130812,0.9241152232703732
2024-07-03,1.1177402415994013,1.0387872150138835,0.9218846489640339
2024-07-04,1.1120602244336169,1.033508413201726,0.917199910564085
2024-07-05,1.1072999827747918,1.0290844173648328,0.9132737803709461
2024-07-08,1.097844045106753,1.020296412075275,0.9054747556483039
2024-07-09,1.1101238549452812,1.0317088216748542,0.9156028406550115
2024-07-10,1.106625480736355,1.028457559649639,0.9127174676859521
2024-07-11,1.1192764280601475,1.0402148909585354,0.9231516577585656
2024-07-12,1.120641568549424,1.0414836029849799,0.9242775920444625
2024-07-15,1.1218840723044392,1.0426383408813893,0.9253023785694512
2024-07-16,1.1289937756091115,1.0492458411042207,0.9311662869189328
2024-07-17,1.128429278721307,1.0487212181836687,0.9320446753689231
2024-07-18,1.128429278721307,1.0487212181836687,0.937195225825685
2024-07-19,1.128429278721307,1.0487212181836687,0.9420103916015417
2024-07-22,1.128429278721307,1.0487212181836687,0.9355954941334299
2024-07-23,1.128429278721307,1.0487212181836687,0.9156214731372841
2024-07-24,1.128429278721307,1.0487212181836687,0.9098427418496199
2024-07-25,1.128429278721307,1.0487212181836687,0.9048119716360384
2024-07-26,1.128429278721307,1.0487212181836687,0.9074790783841911
2024-07-29,1.128429278721307,1.0487212181836687,0.9025414705819722
2024-07-30,1.128429278721307,1.0487212181836687,0.8968559017056706
2024-07-31,1.128429278721307,1.0487212181836687,0.9162070654372777
2024-08-01,1.128429278721307,1.0487212181836687,0.9101355379996167
2024-08-02,1.128429278721307,1.0487212181836687,0.9008512382615361
2024-08-05,1.128429278721307,1.0487212181836687,0.8899192947339282
2024-08-06,1.128429278721307,1.0487212181836687,0.8898287941057473
2024-08-07,1.128429278721307,1.0487212181836687,0.8894321884116606
2024-08-08,1.128429278721307,1.0487212181836687,0.8898181469730202
2024-08-09,1.128429278721307,1.0487212181836687,0.8868076701944166
2024-08-12,1.128429278721307,1.0487212181836687,0.8852718212985243
2024-08-13,1.128429278721307,1.0487212181836687,0.8875423223525903
2024-08-14,1.128429278721307,1.0487212181836687,0.8808479376503907
2024-08-15,1.128429278721307,1.0487212181836687,0.889554630438023
2024-08-16,1.128429278721307,1.0487212181836687,0.8905341666489215
2024-08-19,1.128429278721307,1.0487212181836687,0.8935526287770702
2024-08-20,1.128429278721307,1.0487212181836687,0.887092480994868
2024-08-21,1.128429278721307,1.0487212181836687,0.8841485487958092
2024-08-22,1.128429278721307,1.0487212181836687,0.8818860330912884
2024-08-23,1.128429278721307,1.0487212181836687,0.8856258384617023
2024-08-26,1.128429278721307,1.0487212181836687,0.8848352888567108
2024-08-27,1.128429278721307,1.0487212181836687,0.8798071804263111
2024-08-28,1.128429278721307,1.0487212181836687,0.8747950426950022
2024-08-29,1.128429278721307,1.0487212181836687,0.8724473499286641
2024-08-30,1.128429278721307,1.0487212181836687,0.8840926513489916
2024-09-02,1.128429278721307,1.0487212181836687,0.8690748706373373
2024-09-03,1.128429278721307,1.0487212181836687,0.8713160920764037
2024-09-04,1.128429278721307,1.0487212181836687,0.8656544792487383
2024-09-05,1.128429278721307,1.0487212181836687,0.8671450778305403
2024-09-06,1.128429278721307,1.0487212181836687,0.8601153084474351
2024-09-09,1.128429278721307,1.0487212181836687,0.8498940610293647
2024-09-10,1.128429278721307,1.0487212181836687,0.8506420221034475
2024-09-11,1.128429278721307,1.0487212181836687,0.8480787248993846
2024-09-12,1.128429278721307,1.0487212181836687,0.8444427290730605
2024-09-13,1.128429278721307,1.0487212181836687,0.8409238517067353
2024-09-18,1.128429278721307,1.0487212181836687,0.8440541087285195
2024-09-19,1.128429278721307,1.0487212181836687,0.8507165520325376
2024-09-20,1.128429278721307,1.0487212181836687,0.8520501054066141
2024-09-23,1.128429278721307,1.0487212181836687,0.8551670535124891
2024-09-24,1.128429278721307,1.0487212181836687,0.8922057664870849
2024-09-25,1.128429278721307,1.0487212181836687,0.9054135346351228
2024-09-26,1.128429278721307,1.0487212181836687,0.9436873150060688
2024-09-27,1.128429278721307,1.0487212181836687,0.9858393134728817
2024-09-30,1.128429278721307,1.0487212181836687,1.0694645556951512
2024-10-08,1.128429278721307,1.0487212181836687,1.1328815400012777
2024-10-09,1.128429278721307,1.0487212181836687,1.052996103149422
2024-10-10,1.128429278721307,1.0487212181836687,1.0641250186324822
2024-10-11,1.128429278721307,1.0487212181836687,1.0346803730755307
2024-10-14,1.128429278721307,1.0487212181836687,1.0544228189348608
2024-10-15,1.128429278721307,1.0487212181836687,1.026380933114712
2024-10-16,1.128429278721307,1.0487212181836687,1.0198861821511467
2024-10-17,1.128429278721307,1.0487212181836687,1.008342028491727
2024-10-18,1.128429278721307,1.0487212181836687,1.0448111198654202
2024-10-21,1.1307312502439932,1.0508605869726737,1.047464917697664
2024-10-22,1.1372193351267208,1.0568903775942033,1.053475224122144
2024-10-23,1.1416529555758121,1.0610108235326532,1.0575823555716446
2024-10-24,1.1289009092031173,1.0491595344368392,1.0457693618108643
2024-10-25,1.1368285558778053,1.0565272015425966,1.0531132216094206
2024-10-28,1.1390525495444268,1.0585941005421822,1.0551734417921252
2024-10-29,1.127699837688069,1.0480433021605777,1.0446567364408765
2024-10-30,1.1175855512455528,1.038643451413109,1.0352872596409786
2024-10-31,1.1180424181615642,1.0390680469440317,1.035710483166883
2024-11-01,1.1177493337248776,1.0387956649053265,1.0354389812823406
2024-11-04,1.133478198493722,1.0534135009824976,1.0500095824194544
2024-11-05,1.162157372636549,1.0800668845934305,1.0765768403568918
2024-11-06,1.1563272910479512,1.0746486183529151,1.0711760822810417
2024-11-07,1.1912158325209705,1.107072762607393,1.1034954536743253
2024-11-08,1.179248218022937,1.0959504960269368,1.0924091267221738
2024-11-11,1.1870293224792814,1.1031819721133416,1.0996172355784588
2024-11-12,1.1739870650467301,1.0910609713909665,1.0875354017163177
2024-11-13,1.1812136077748348,1.097777057933547,1.0942297864185175
2024-11-14,1.1607350511055703,1.0787450305820674,1.0752592576819062
2024-11-15,1.1403944165241584,1.0598411830135077,1.0564164945380208
2024-11-18,1.1350930362723284,1.0549142726075194,1.05150550456762
2024-11-19,1.142710358249348,1.0619935352017065,1.058561891782543
2024-11-20,1.1452619168746192,1.064364861185727,1.0609255552479717
2024-11-21,1.1462762188957012,1.0653075166726182,1.0618651647111432
2024-11-22,1.1107612812736851,1.0323012225707118,1.0289655245842293
2024-11-25,1.105701264675597,1.0275986267848334,1.0242781244010988
2024-11-26,1.103428423602861,1.0254863307787971,1.0221726539043035
2024-11-27,1.1226398210899808,1.043340706374699,1.0399693362577458
2024-11-28,1.1127295444024135,1.0341304548894663,1.030788846063755
2024-11-29,1.125381022586049,1.0458882795602342,1.0425086774131727
2024-12-02,1.1343028576440068,1.0541799092678732,1.050773514192628
2024-12-03,1.1355269161736976,1.0553175048412884,1.05190743382807
2024-12-04,1.1293980033947526,1.0496215157377797,1.0462298503013139
2024-12-05,1.1268205843780092,1.0472261560444618,1.043842230787249
2024-12-06,1.1416328419380006,1.0609921306476437,1.057563723089372
2024-12-09,1.1397450333605197,1.059237669868926,1.0558149315389367
2024-12-10,1.148097939806086,1.0670005579720199,1.0635527352483976
2024-12-11,1.1461411701846786,1.0651820073018419,1.0617400609015992
2024-12-12,1.157539856070321,1.0757755322777531,1.0722993547837567
2024-12-13,1.1301508281242807,1.0503211637195515,1.0469272374949425
2024-12-16,1.1240190419685057,1.0446225042038988,1.0412469921850045
2024-12-17,1.1269470129585408,1.047343654178805,1.0439593492472476
2024-12-18,1.1326535393434374,1.052647092697121,1.0492456506462808
2024-12-19,1.1336793348718404,1.0536004298325887,1.0501959072421796
2024-12-20,1.1285877111286193,1.0488684595131244,1.0454792274440492
2024-12-23,1.1302628898206613,1.050425309793174,1.0470310470390325
2024-12-24,1.1446642544939252,1.0638094154597397,1.0603719043461595
2024-12-25,1.1452216895989955,1.0643274754157082,1.0608882902834267
2024-12-26,1.1457532643125936,1.0648215016623792,1.0613807201720575
2024-12-27,1.1438999362570759,1.0630990858293914,1.0596638700198038
2024-12-30,1.1490777613052048,1.0679111685131808,1.0644604033133878
2024-12-31,1.1306479223159158,1.0507831450204923,1.047387725985392
2025-01-02,1.0977448842326063,1.0202042555576338,1.0169076467707245
2025-01-03,1.0847457274525092,1.0081233110174215,1.0048657396563105
2025-01-06,1.0829671071945781,1.006470325900182,1.003218095866783
2025-01-07,1.0907654519119043,1.0137178244594518,1.0104421754221589
2025-01-08,1.088785695275855,1.0118779104921205,1.008608206809906
2025-01-09,1.086101961316392,1.0093837455494685,1.006122101318115
2025-01-10,1.0724821551409587,0.996725991986116,0.9935052490364344
2025-01-13,1.0696173984411892,0.9940635910783814,0.9908514512041907
2025-01-14,1.09778511150823,1.0202416413276523,1.0169449117352696
2025-01-15,1.0907424648972623,1.0136964611622985,1.0104208811567046
2025-01-16,1.0919923838184256,1.014858090445011,1.0115787568407828
2025-01-17,1.0954289425074166,1.018051903369435,1.0147622495262025
2025-01-20,1.1004113779310878,1.022682398027421,1.0193777815634248
2025-01-21,1.101253277342354,1.023464828785662,1.0201576840356892
2025-01-22,1.091026929203458,1.013960831964571,1.0106843976917015
2025-01-23,1.0929578384333927,1.0157553489254512,1.012473115989864
